"submission_id","experiment_id","quantifier","trial_type","property_1","display","picture_type","condition","response","listNumber","response_3","trial_number","response_1","property_2","picture","QUANT","der","SHAPE","auf","dem","Bild","sind","CRIT_3","der2","Box","shape_1","response_2","trial_name","shape_2"
8007,58,"all",NA,NA,NA,"B","unbiased","7",4,NA,11,NA,NA,"images/SPR/Test-2/UnbiasedAll/4a.png","671","370","453","353","388","370","332","458","398","401",NA,NA,"task_three_1",NA
8007,58,"all",NA,NA,NA,"C","unbiased","7",4,NA,12,NA,NA,"images/SPR/Test-3/UnbiasedAll/4a.png","536","442","469","521","449","468","449","1637",NA,NA,NA,NA,"task_three_1",NA
8007,58,"some",NA,NA,NA,"B","unbiased","7",4,NA,13,NA,NA,"images/SPR/Test-2/UnbiasedSome/4b.png","713","438","502","498","460","540","558","617","588","708",NA,NA,"task_three_1",NA
8007,58,"some",NA,NA,NA,"C","false","1",4,NA,14,NA,NA,"images/SPR/Test-3/FalseSome/4b.png","530","418","478","1514","327","332","286","2478",NA,NA,NA,NA,"task_three_1",NA
8007,58,"all",NA,NA,NA,"A","false","7",4,NA,15,NA,NA,"images/SPR/Test-1/AllFalse/4a.png","543","423","812","417","633","534","481","1189",NA,NA,NA,NA,"task_three_1",NA
8007,58,"all",NA,NA,NA,"C","false","1",4,NA,16,NA,NA,"images/SPR/Test-3/AllFalse/4b.png","629","414","473","403","522","483","438","1619",NA,NA,NA,NA,"task_three_1",NA
8007,58,"all",NA,NA,NA,"B","biased","1",4,NA,17,NA,NA,"images/SPR/Test-2/BiasedAll/4b.png","573","374","477","2510","437","543","492","538","518","1021",NA,NA,"task_three_1",NA
8007,58,"some",NA,NA,NA,"C","false","1",4,NA,18,NA,NA,"images/SPR/Test-3/FalseSome/4a.png","639","337","379","428","280","272","299","707",NA,NA,NA,NA,"task_three_1",NA
8007,58,"some",NA,NA,NA,"A","false","1",4,NA,19,NA,NA,"images/SPR/Test-1/FalseSome/4b.png","481","295","591","482","414","642","524","2525",NA,NA,NA,NA,"task_three_1",NA
8007,58,"some",NA,NA,NA,"A","unbiased","7",4,NA,20,NA,NA,"images/SPR/Test-1/UnbiasedSome/4b.png","510","458","409","498","437","481","512","4149",NA,NA,NA,NA,"task_three_1",NA
8007,58,"all",NA,NA,NA,"A","unbiased","7",4,NA,21,NA,NA,"images/SPR/Test-1/UnbiasedAll/4b.png","1017","418","1200","345","530","546","416","1638",NA,NA,NA,NA,"task_three_1",NA
8007,58,"all",NA,NA,NA,"B","unbiased","7",3,NA,1,NA,NA,"images/SPR/Test-2/UnbiasedAll/3a.png","666","372","469","437","395","422","423","388","419","648",NA,NA,"task_three_2",NA
8007,58,"all",NA,NA,NA,"A","biased","1",3,NA,2,NA,NA,"images/SPR/Test-1/BiasedAll/3b.png","449","379","373","777","481","459","407","3771",NA,NA,NA,NA,"task_three_2",NA
8007,58,"some",NA,NA,NA,"C","underspecified","7",3,NA,3,NA,NA,"images/SPR/Test-3/UnderspecifiedSome/3a.png","577","386","621","468","443","523","448","2356",NA,NA,NA,NA,"task_three_2",NA
8007,58,"some",NA,NA,NA,"C","biased","7",3,NA,4,NA,NA,"images/SPR/Test-3/BiasedSome/3b.png","460","487","448","434","432","448","462","777",NA,NA,NA,NA,"task_three_2",NA
8007,58,"all",NA,NA,NA,"A","false","1",3,NA,5,NA,NA,"images/SPR/Test-1/AllFalse/3a.png","520","363","326","545","405","562","514","1414",NA,NA,NA,NA,"task_three_2",NA
8007,58,"all",NA,NA,NA,"B","false","1",3,NA,6,NA,NA,"images/SPR/Test-2/AllFalse/3a.png","516","364","433","488","556","389","428","423","901","1049",NA,NA,"task_three_2",NA
8007,58,"some",NA,NA,NA,"B","false","7",3,NA,7,NA,NA,"images/SPR/Test-2/FalseSome/3a.png","508","384","434","437","423","403","498","469","494","1966",NA,NA,"task_three_2",NA
8007,58,"all",NA,NA,NA,"C","biased","7",3,NA,8,NA,NA,"images/SPR/Test-3/BiasedAll/3b.png","570","343","274","896","403","477","468","1584",NA,NA,NA,NA,"task_three_2",NA
8007,58,"some",NA,NA,NA,"A","unbiased","7",3,NA,9,NA,NA,"images/SPR/Test-1/UnbiasedSome/3a.png","499","409","417","543","502","477","519","971",NA,NA,NA,NA,"task_three_2",NA
8007,58,"all",NA,NA,NA,"B","false","1",3,NA,10,NA,NA,"images/SPR/Test-2/AllFalse/3b.png","480","308","320","536","364","502","418","374","475","751",NA,NA,"task_three_2",NA
8007,58,"some",NA,NA,NA,"C","unbiased","7",3,NA,11,NA,NA,"images/SPR/Test-3/UnbiasedSome/3b.png","1645","815","504","478","517","498","732","2942",NA,NA,NA,NA,"task_three_2",NA
8007,58,"some",NA,NA,NA,"C","unbiased","7",3,NA,12,NA,NA,"images/SPR/Test-3/UnbiasedSome/3a.png","628","418","1101","400","377","442","458","1276",NA,NA,NA,NA,"task_three_2",NA
8007,58,"some",NA,NA,NA,"A","biased","7",3,NA,13,NA,NA,"images/SPR/Test-1/BiasedSome/3a.png","461","276","539","382","487","463","433","742",NA,NA,NA,NA,"task_three_2",NA
8007,58,"some",NA,NA,NA,"B","unbiased","7",3,NA,14,NA,NA,"images/SPR/Test-2/UnbiasedSome/3a.png","466","274","294","308","289","399","469","377","348","424",NA,NA,"task_three_2",NA
8007,58,"some",NA,NA,NA,"B","biased","7",3,NA,15,NA,NA,"images/SPR/Test-2/BiasedSome/3b.png","357","273","269","289","318","334","328","383","492","485",NA,NA,"task_three_2",NA
8007,58,"all",NA,NA,NA,"C","false","7",3,NA,16,NA,NA,"images/SPR/Test-3/AllFalse/3a.png","397","309","294","278","334","353","404","1101",NA,NA,NA,NA,"task_three_2",NA
8007,58,"some",NA,NA,NA,"B","unbiased","7",3,NA,17,NA,NA,"images/SPR/Test-2/UnbiasedSome/3b.png","395","290","273","279","314","288","378","414","502","981",NA,NA,"task_three_2",NA
8007,58,"some",NA,NA,NA,"A","underspecified","7",3,NA,18,NA,NA,"images/SPR/Test-1/UnderspecifiedSome/3a.png","413","303","304","353","415","456","418","1340",NA,NA,NA,NA,"task_three_2",NA
8007,58,"some",NA,NA,NA,"C","underspecified","7",3,NA,19,NA,NA,"images/SPR/Test-3/UnderspecifiedSome/3b.png","1391","695","509","363","926","1766","928","2455",NA,NA,NA,NA,"task_three_2",NA
8007,58,"all",NA,NA,NA,"A","unbiased","1",3,NA,20,NA,NA,"images/SPR/Test-1/UnbiasedAll/3b.png","555","414","467","398","425","542","443","1489",NA,NA,NA,NA,"task_three_2",NA
8007,58,"all",NA,NA,NA,"A","biased","7",3,NA,21,NA,NA,"images/SPR/Test-1/BiasedAll/3a.png","855","518","448","484","512","457","540","3479",NA,NA,NA,NA,"task_three_2",NA
8007,58,"some",NA,NA,NA,"B","biased","7",1,NA,1,NA,NA,"images/SPR/Test-2/BiasedSome/1b.png","871","432","1269","465","342","378","365","353","494","677",NA,NA,"task_three_3",NA
8007,58,"all",NA,NA,NA,"A","false","4",1,NA,2,NA,NA,"images/SPR/Test-1/AllFalse/1b.png","626","368","453","359","367","489","542","1818",NA,NA,NA,NA,"task_three_3",NA
8007,58,"all",NA,NA,NA,"B","biased","7",1,NA,3,NA,NA,"images/SPR/Test-2/BiasedAll/1a.png","639","413","470","531","433","348","433","408","428","555",NA,NA,"task_three_3",NA
8007,58,"all",NA,NA,NA,"A","unbiased","7",1,NA,4,NA,NA,"images/SPR/Test-1/UnbiasedAll/1a.png","498","351","291","332","264","438","383","734",NA,NA,NA,NA,"task_three_3",NA
8007,58,"some",NA,NA,NA,"A","biased","7",1,NA,5,NA,NA,"images/SPR/Test-1/BiasedSome/1b.png","509","381","439","387","353","389","393","734",NA,NA,NA,NA,"task_three_3",NA
8007,58,"some",NA,NA,NA,"C","false","1",1,NA,6,NA,NA,"images/SPR/Test-3/FalseSome/1a.png","541","349","248","1105","309","269","264","650",NA,NA,NA,NA,"task_three_3",NA
8007,58,"all",NA,NA,NA,"C","biased","7",1,NA,7,NA,NA,"images/SPR/Test-3/BiasedAll/1a.png","501","363","821","339","276","416","373","898",NA,NA,NA,NA,"task_three_3",NA
8007,58,"all",NA,NA,NA,"C","unbiased","7",1,NA,8,NA,NA,"images/SPR/Test-3/UnbiasedAll/1a.png","550","637","329","490","350","395","408","1743",NA,NA,NA,NA,"task_three_3",NA
8007,58,"all",NA,NA,NA,"B","false","1",1,NA,9,NA,NA,"images/SPR/Test-2/AllFalse/1a.png","453","277","294","503","403","542","384","388","488","653",NA,NA,"task_three_3",NA
8007,58,"some",NA,NA,NA,"A","underspecified","1",1,NA,10,NA,NA,"images/SPR/Test-1/UnderspecifiedSome/1a.png","533","410","1314","433","553","557","519","3387",NA,NA,NA,NA,"task_three_3",NA
8007,58,"some",NA,NA,NA,"A","unbiased","7",1,NA,11,NA,NA,"images/SPR/Test-1/UnbiasedSome/1b.png","689","443","488","533","403","450","501","1180",NA,NA,NA,NA,"task_three_3",NA
8007,58,"some",NA,NA,NA,"B","false","7",1,NA,12,NA,NA,"images/SPR/Test-2/FalseSome/1a.png","495","398","432","684","556","534","531","503","433","565",NA,NA,"task_three_3",NA
8007,58,"all",NA,NA,NA,"A","biased","4",1,NA,13,NA,NA,"images/SPR/Test-1/BiasedAll/1a.png","560","352","300","1011","339","481","445","5248",NA,NA,NA,NA,"task_three_3",NA
8007,58,"some",NA,NA,NA,"C","biased","7",1,NA,14,NA,NA,"images/SPR/Test-3/BiasedSome/1a.png","852","383","687","348","355","442","390","689",NA,NA,NA,NA,"task_three_3",NA
8007,58,"some",NA,NA,NA,"A","underspecified","3",1,NA,15,NA,NA,"images/SPR/Test-1/UnderspecifiedSome/1b.png","531","309","279","458","423","771","458","1549",NA,NA,NA,NA,"task_three_3",NA
8007,58,"all",NA,NA,NA,"C","false","3",1,NA,16,NA,NA,"images/SPR/Test-3/AllFalse/1b.png","735","473","333","458","353","414","423","1385",NA,NA,NA,NA,"task_three_3",NA
8007,58,"all",NA,NA,NA,"C","unbiased","7",1,NA,17,NA,NA,"images/SPR/Test-3/UnbiasedAll/1b.png","426","274","303","345","307","420","417","2919",NA,NA,NA,NA,"task_three_3",NA
8007,58,"all",NA,NA,NA,"A","biased","7",1,NA,18,NA,NA,"images/SPR/Test-1/BiasedAll/1b.png","542","344","398","383","373","378","563","2012",NA,NA,NA,NA,"task_three_3",NA
8007,58,"all",NA,NA,NA,"A","false","4",1,NA,19,NA,NA,"images/SPR/Test-1/AllFalse/1a.png","554","333","303","468","424","433","388","3746",NA,NA,NA,NA,"task_three_3",NA
8007,58,"all",NA,NA,NA,"A","unbiased","7",1,NA,20,NA,NA,"images/SPR/Test-1/UnbiasedAll/1b.png","521","334","442","620","331","628","738","865",NA,NA,NA,NA,"task_three_3",NA
8007,58,"some",NA,NA,NA,"B","underspecified","7",1,NA,21,NA,NA,"images/SPR/Test-2/UnderspecifiedSome/1a.png","496","473","1060","638","453","791","507","614","803","4555",NA,NA,"task_three_3",NA
8007,58,"some",NA,NA,NA,"A","false","1",2,NA,1,NA,NA,"images/SPR/Test-1/FalseSome/2b.png","631","417","424","472","400","477","473","1817",NA,NA,NA,NA,"task_three_4",NA
8007,58,"all",NA,NA,NA,"A","false","1",2,NA,2,NA,NA,"images/SPR/Test-1/AllFalse/2a.png","452","472","364","643","402","504","467","1235",NA,NA,NA,NA,"task_three_4",NA
8007,58,"some",NA,NA,NA,"A","biased","7",2,NA,3,NA,NA,"images/SPR/Test-1/BiasedSome/2b.png","546","1400","675","654","668","700","842","2564",NA,NA,NA,NA,"task_three_4",NA
8007,58,"some",NA,NA,NA,"A","underspecified","1",2,NA,4,NA,NA,"images/SPR/Test-1/UnderspecifiedSome/2a.png","590","668","1474","497","553","473","513","2251",NA,NA,NA,NA,"task_three_4",NA
8007,58,"all",NA,NA,NA,"B","unbiased","7",2,NA,5,NA,NA,"images/SPR/Test-2/UnbiasedAll/2a.png","555","423","538","418","463","484","431","804","511","1364",NA,NA,"task_three_4",NA
8007,58,"some",NA,NA,NA,"B","underspecified","1",2,NA,6,NA,NA,"images/SPR/Test-2/UnderspecifiedSome/2a.png","619","418","1098","544","615","565","498","2196","696","977",NA,NA,"task_three_4",NA
8007,58,"some",NA,NA,NA,"B","false","1",2,NA,7,NA,NA,"images/SPR/Test-2/FalseSome/2b.png","796","477","1365","213","266","267","240","218","548","403",NA,NA,"task_three_4",NA
8007,58,"some",NA,NA,NA,"C","false","1",2,NA,8,NA,NA,"images/SPR/Test-3/FalseSome/2b.png","567","368","1060","205","253","214","190","615",NA,NA,NA,NA,"task_three_4",NA
8007,58,"some",NA,NA,NA,"A","biased","7",2,NA,9,NA,NA,"images/SPR/Test-1/BiasedSome/2a.png","637","443","737","468","467","482","494","1166",NA,NA,NA,NA,"task_three_4",NA
8007,58,"some",NA,NA,NA,"A","false","1",2,NA,10,NA,NA,"images/SPR/Test-1/FalseSome/2a.png","737","404","851","423","521","574","778","1185",NA,NA,NA,NA,"task_three_4",NA
8007,58,"some",NA,NA,NA,"A","unbiased","7",2,NA,11,NA,NA,"images/SPR/Test-1/UnbiasedSome/2a.png","742","488","1036","462","498","414","438","657",NA,NA,NA,NA,"task_three_4",NA
8007,58,"some",NA,NA,NA,"B","underspecified","1",2,NA,12,NA,NA,"images/SPR/Test-2/UnderspecifiedSome/2b.png","645","428","1964","514","563","718","507","458","478","578",NA,NA,"task_three_4",NA
8007,58,"all",NA,NA,NA,"A","false","7",2,NA,13,NA,NA,"images/SPR/Test-1/AllFalse/2b.png","591","374","1016","382","388","344","389","935",NA,NA,NA,NA,"task_three_4",NA
8007,58,"all",NA,NA,NA,"A","biased","4",2,NA,14,NA,NA,"images/SPR/Test-1/BiasedAll/2b.png","519","403","533","444","417","438","459","7521",NA,NA,NA,NA,"task_three_4",NA
8007,58,"some",NA,NA,NA,"C","biased","7",2,NA,15,NA,NA,"images/SPR/Test-3/BiasedSome/2b.png","582","369","935","473","592","483","453","1604",NA,NA,NA,NA,"task_three_4",NA
8007,58,"some",NA,NA,NA,"C","false","1",2,NA,16,NA,NA,"images/SPR/Test-3/FalseSome/2a.png","624","368","763","258","204","234","304","508",NA,NA,NA,NA,"task_three_4",NA
8007,58,"some",NA,NA,NA,"B","unbiased","7",2,NA,17,NA,NA,"images/SPR/Test-2/UnbiasedSome/2b.png","458","397","538","468","444","462","469","980","468","1226",NA,NA,"task_three_4",NA
8007,58,"some",NA,NA,NA,"C","underspecified","1",2,NA,18,NA,NA,"images/SPR/Test-3/UnderspecifiedSome/2b.png","524","462","792","445","302","517","489","3257",NA,NA,NA,NA,"task_three_4",NA
8007,58,"all",NA,NA,NA,"C","unbiased","7",2,NA,19,NA,NA,"images/SPR/Test-3/UnbiasedAll/2a.png","566","447","353","498","358","478","414","536",NA,NA,NA,NA,"task_three_4",NA
8007,58,"all",NA,NA,NA,"C","false","3",2,NA,20,NA,NA,"images/SPR/Test-3/AllFalse/2b.png","556","372","548","388","524","443","521","1152",NA,NA,NA,NA,"task_three_4",NA
8007,58,"some",NA,NA,NA,"B","false","1",2,NA,21,NA,NA,"images/SPR/Test-2/FalseSome/2a.png","565","377","444","393","229","190","218","260","453","418",NA,NA,"task_three_4",NA
8006,58,NA,"color_test_dropdown",NA,NA,NA,NA,"blau",NA,NA,1,NA,NA,"images/Color-test/Colortest13.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8006,58,NA,"color_test_dropdown",NA,NA,NA,NA,"grün",NA,NA,2,NA,NA,"images/Color-test/Colortest23.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8006,58,NA,"color_test_dropdown",NA,NA,NA,NA,"gelb",NA,NA,3,NA,NA,"images/Color-test/Colortest31.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8006,58,NA,"color_test_dropdown",NA,NA,NA,NA,"blau",NA,NA,4,NA,NA,"images/Color-test/Colortest25.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8006,58,NA,"color_test_dropdown",NA,NA,NA,NA,"orange",NA,NA,5,NA,NA,"images/Color-test/Colortest19.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8006,58,NA,"color_test_dropdown",NA,NA,NA,NA,"orange",NA,NA,6,NA,NA,"images/Color-test/Colortest33.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8006,58,NA,"color_test_dropdown",NA,NA,NA,NA,"blau",NA,NA,7,NA,NA,"images/Color-test/Colortest29.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8006,58,NA,"color_test_dropdown",NA,NA,NA,NA,"gelb",NA,NA,8,NA,NA,"images/Color-test/Colortest17.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8006,58,NA,"color_test_dropdown",NA,NA,NA,NA,"gelb",NA,NA,9,NA,NA,"images/Color-test/Colortest24.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8006,58,NA,"color_test_dropdown",NA,NA,NA,NA,"grün",NA,NA,10,NA,NA,"images/Color-test/Colortest35.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8006,58,NA,"color_test_dropdown",NA,NA,NA,NA,"orange",NA,NA,11,NA,NA,"images/Color-test/Colortest21.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8006,58,NA,"color_test_dropdown",NA,NA,NA,NA,"grün",NA,NA,12,NA,NA,"images/Color-test/Colortest16.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8006,58,NA,"dropdown_sentence_completion",NA,"2-hetero","B",NA,NA,1,"neben",1,"Einige",NA,"images/Production/Test-2/2-heterogeneous/1a.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate",NA,NA
8006,58,NA,"dropdown_sentence_completion",NA,"2-homo","A",NA,NA,1,"blau",2,"Alle",NA,"images/Production/Test-1/2-homogeneous/1a.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate",NA,NA
8006,58,NA,"dropdown_sentence_completion",NA,"1-homo-1-hetero","C",NA,NA,1,"groß",3,"Alle",NA,"images/Production/Test-3/1-homogeneous-1-heterogeneous/1a.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate",NA,NA
8006,58,NA,"dropdown_sentence_completion","mixed","1-homo-1-hetero","C",NA,NA,2,"klein",1,"Alle","klein","images/Production/Test-3/1-homogeneous-1-heterogeneous/2a.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate","Dreiecke",NA,"Dreiecke"
8006,58,NA,"dropdown_sentence_completion","klein","2-homo","C",NA,NA,2,"groß",2,"Alle","groß","images/Production/Test-3/2-homogeneous/2c.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kreise","Quadrate",NA,"Quadrate"
8006,58,NA,"dropdown_sentence_completion","mixed","1-homo-1-hetero","A",NA,NA,2,"blau",3,"Alle","orange","images/Production/Test-1/1-homogeneous-1-heterogeneous/2a.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate","Quadrate",NA,"Kreise"
8006,58,NA,"dropdown_sentence_completion","grün","2-homo","A",NA,NA,2,"gelb",4,"Alle","gelb","images/Production/Test-1/2-homogeneous/2c.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kreise","Dreiecke",NA,"Dreiecke"
8006,58,NA,"dropdown_sentence_completion","mixed","2-hetero","A",NA,NA,2,"orange",5,"Einige","mixed","images/Production/Test-1/2-heterogeneous/2b.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kreise","Kreise",NA,"Quadrate"
8006,58,NA,"dropdown_sentence_completion","in","1-homo-1-hetero","B",NA,NA,2,"in",6,"Alle","mixed","images/Production/Test-2/1-homogeneous-1-heterogeneous/2a.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dreiecke","Dreiecke",NA,"Quadrate"
8006,58,NA,"dropdown_sentence_completion","mixed","2-hetero","C",NA,NA,2,"groß",7,"Einige","mixed","images/Production/Test-3/2-heterogeneous/2c.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dreiecke","Dreiecke",NA,"Quadrate"
8006,58,NA,"dropdown_sentence_completion","in","2-homo","B",NA,NA,2,"neben",8,"Alle","neben","images/Production/Test-2/2-homogeneous/2a.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate","Kreise",NA,"Kreise"
8006,58,NA,"dropdown_sentence_completion","mixed","2-hetero","A",NA,NA,2,"orange",9,"Einige","mixed","images/Production/Test-1/2-heterogeneous/2c.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kreise","Kreise",NA,"Dreiecke"
8006,58,NA,"dropdown_sentence_completion","groß","1-homo-1-hetero","C",NA,NA,1,"groß",1,"Alle","mixed","images/Production/Test-3/1-homogeneous-1-heterogeneous/1a.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate","Quadrate",NA,"Dreiecke"
8006,58,NA,"dropdown_sentence_completion","mixed","2-hetero","C",NA,NA,1,"groß",2,"Einige","mixed","images/Production/Test-3/2-heterogeneous/1c.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate","Quadrate",NA,"Kreise"
8006,58,NA,"dropdown_sentence_completion","groß","2-homo","C",NA,NA,1,"groß",3,"Alle","groß","images/Production/Test-3/2-homogeneous/1a.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate","Kreise",NA,"Kreise"
8006,58,NA,"dropdown_sentence_completion","mixed","2-hetero","A",NA,NA,1,"orange",4,"Einige","mixed","images/Production/Test-1/2-heterogeneous/1a.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dreiecke","Kreise",NA,"Kreise"
8006,58,NA,"dropdown_sentence_completion","mixed","2-hetero","B",NA,NA,1,"neben",5,"Einige","mixed","images/Production/Test-2/2-heterogeneous/1a.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate","Quadrate",NA,"Dreiecke"
8006,58,NA,"dropdown_sentence_completion","mixed","1-homo-1-hetero","B",NA,NA,1,"neben",6,"Einige","in","images/Production/Test-2/1-homogeneous-1-heterogeneous/1a.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kreise","Kreise",NA,"Quadrate"
8006,58,NA,"dropdown_sentence_completion","neben","1-homo-1-hetero","B",NA,NA,1,"in",7,"Einige","mixed","images/Production/Test-2/1-homogeneous-1-heterogeneous/1b.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dreiecke","Quadrate",NA,"Quadrate"
8006,58,NA,"dropdown_sentence_completion","mixed","2-hetero","A",NA,NA,1,"orange",8,"Einige","mixed","images/Production/Test-1/2-heterogeneous/1c.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate","Kreise",NA,"Kreise"
8006,58,NA,"dropdown_sentence_completion","groß","2-homo","C",NA,NA,1,"groß",9,"Alle","klein","images/Production/Test-3/2-homogeneous/1c.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dreiecke","Dreiecke",NA,"Kreise"
8006,58,NA,"dropdown_sentence_completion","mixed","2-hetero","B",NA,NA,3,"in",1,"Einige","mixed","images/Production/Test-2/2-heterogeneous/3a.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dreiecke","Dreiecke",NA,"Quadrate"
8006,58,NA,"dropdown_sentence_completion","klein","2-homo","C",NA,NA,3,"klein",2,"Alle","klein","images/Production/Test-3/2-homogeneous/3b.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kreise","Dreiecke",NA,"Dreiecke"
8006,58,NA,"dropdown_sentence_completion","mixed","2-hetero","B",NA,NA,3,"in",3,"Einige","mixed","images/Production/Test-2/2-heterogeneous/3c.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate","Quadrate",NA,"Kreise"
8006,58,NA,"dropdown_sentence_completion","orange","1-homo-1-hetero","A",NA,NA,3,"orange",4,"Einige","mixed","images/Production/Test-1/1-homogeneous-1-heterogeneous/3c.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate","Dreiecke",NA,"Dreiecke"
8006,58,NA,"dropdown_sentence_completion","mixed","1-homo-1-hetero","B",NA,NA,3,"in",5,"Alle","in","images/Production/Test-2/1-homogeneous-1-heterogeneous/3a.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kreise","Quadrate",NA,"Quadrate"
8006,58,NA,"dropdown_sentence_completion","in","2-homo","B",NA,NA,3,"in",6,"Alle","neben","images/Production/Test-2/2-homogeneous/3b.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dreiecke","Dreiecke",NA,"Kreise"
8006,58,NA,"dropdown_sentence_completion","mixed","2-hetero","C",NA,NA,3,"groß",7,"Einige","mixed","images/Production/Test-3/2-heterogeneous/3b.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kreise","Kreise",NA,"Dreiecke"
8006,58,NA,"dropdown_sentence_completion","mixed","1-homo-1-hetero","C",NA,NA,3,"klein",8,"Einige","groß","images/Production/Test-3/1-homogeneous-1-heterogeneous/3a.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kreise","Kreise",NA,"Dreiecke"
8006,58,NA,"dropdown_sentence_completion","mixed","2-hetero","C",NA,NA,3,"groß",9,"Einige","mixed","images/Production/Test-3/2-heterogeneous/3a.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kreise","Kreise",NA,"Quadrate"
8006,58,"some",NA,NA,NA,"B","biased","7",1,NA,1,NA,NA,"images/SPR/Test-2/BiasedSome/1a.png","1175","880","1308","690","753","629","921","1184","824","969",NA,NA,"practice_task_three",NA
8006,58,"all",NA,NA,NA,"A","unbiased","7",1,NA,2,NA,NA,"images/SPR/Test-1/UnbiasedAll/1a.png","658","458","678","843","540","455","522","834",NA,NA,NA,NA,"practice_task_three",NA
8006,58,"some",NA,NA,NA,"C","unbiased","7",1,NA,3,NA,NA,"images/SPR/Test-3/UnbiasedSome/1a.png","656","491","447","569","445","464","485","1126",NA,NA,NA,NA,"practice_task_three",NA
8006,58,"all",NA,NA,NA,"A","biased","7",2,NA,1,NA,NA,"images/SPR/Test-1/BiasedAll/2b.png","530","430","448","460","381","515","490","548",NA,NA,NA,NA,"task_three_1",NA
8006,58,"some",NA,NA,NA,"B","unbiased","7",2,NA,2,NA,NA,"images/SPR/Test-2/UnbiasedSome/2b.png","464","593","370","490","386","414","386","398","453","522",NA,NA,"task_three_1",NA
8006,58,"some",NA,NA,NA,"C","underspecified","2",2,NA,3,NA,NA,"images/SPR/Test-3/UnderspecifiedSome/2b.png","501","374","369","660","354","460","445","712",NA,NA,NA,NA,"task_three_1",NA
8006,58,"some",NA,NA,NA,"B","false","1",2,NA,4,NA,NA,"images/SPR/Test-2/FalseSome/2a.png","532","352","381","389","555","428","417","453","450","645",NA,NA,"task_three_1",NA
8006,58,"some",NA,NA,NA,"A","underspecified","3",2,NA,5,NA,NA,"images/SPR/Test-1/UnderspecifiedSome/2b.png","432","352","393","418","532","361","459","731",NA,NA,NA,NA,"task_three_1",NA
8006,58,"some",NA,NA,NA,"B","underspecified","1",2,NA,6,NA,NA,"images/SPR/Test-2/UnderspecifiedSome/2b.png","452","344","430","464","422","416","464","515","413","592",NA,NA,"task_three_1",NA
